
NIF, DIRECCIÓN CODIGO POSTAL CIUDAD PROVINCIA,https://www.google.com/maps/preview/place/Instituto+Nacional+de+Estad%C3%ADstica+(INE),+Av.+de+Manoteras,+50,+52,+Hortaleza,+28050+Madrid/@40.4867744,-3.6616797,3034a,13.1y/data\\u003d!4m2!3m1!1s0xd42288ea215c9dd:0x9bbb8d7576b4689f\
H65400210, ANTONI GAUDI 10 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Antoni+Gaud%C3%AD,+10,+08403+Granollers,+Barcelona/@41.6127668,2.2821802,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b61a61da73:0xd80332dd5963fa6f\
H59671115, APELES MESTRE 25 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Apel%C2%B7les+Mestres,+25,+08402+Granollers,+Barcelona/@41.6155229,2.292764,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7d27f24e6ad:0xabf6a4e0c8a9f5b3\
H62281829, APELES MESTRE 27 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Apel%C2%B7les+Mestres,+27,+08402+Granollers,+Barcelona/@41.6154897,2.2929677,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7d27bf50427:0x868d253a3d6dd673\
H62618962, APELES MESTRE 2B 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Apel%C2%B7les+Mestres,+2,+08402+Granollers,+Barcelona/@41.6152558,2.2913663,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cd977d9f3d:0x75b7e81f60c04042\
H62293535, APELES MESTRE 31 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Apel%C2%B7les+Mestres,+31,+08402+Granollers,+Barcelona/@41.6154006,2.2935394,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7d2643df5c1:0xd259eec8f381a6f9\
H62618871, APELES MESTRE 4A 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Apel%C2%B7les+Mestres,+4a,+08402+Granollers,+Barcelona/@41.6155023,2.2924727,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cd872d6855:0x23dae380d9af64b8\
H60360856, APELES MESTRE 6B 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Apel%C2%B7les+Mestres,+6B,+08402+Granollers,+Barcelona/@41.6153431,2.2931837,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7d27b26f839:0x27e9fc5b06a78b40\
H59727016, ARAGO 12 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+Arag%C3%B3,+12,+08521+Bellavista,+Barcelona/@41.6173111,2.2948429,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7d2decd91bf:0xc0de25e8d9386147\
H67635474, Carrer de ARAGÒ 48 52 & COMERÇ 21 27 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Arag%C3%B3,+48,+21+27,+L'Eixample,+08015+Barcelona/@41.3814264,2.1509169,2994a,13.1y/data\\u003d!4m2!3m1!1s0x12a4a2875c003017:0x639c97df31ad59b\
H61950457, AUSTRIA 2 08304 MATARO BARCELONA,https://www.google.com/maps/preview/place/Carrer+%C3%80ustria,+2,+08304+Matar%C3%B3,+Barcelona/@41.5502085,2.4320438,2986a,13.1y/data\\u003d!4m2!3m1!1s0x12a4b5118ca48c73:0x361dfd94c3d709d1\
H60511474, Carrer de AVENIDA CANOVELLAS 21 CANOVELLAS,https://www.google.com/maps/preview/place/Avinguda+de+Canovelles,+21,+08420+Canovelles,+Barcelona/@41.6166638,2.2769918,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b37192dd9b:0xecb0d95e0cc8a211\
H58796210, AVENIDA CATALUÑA 137 08150 PARETS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Av.+Catalunya,+137,+08150+Parets+del+Vall%C3%A8s,+Barcelona/@41.566773,2.2299088,2985a,13.1y/data\\u003d!4m2!3m1!1s0x12a4b8b10b63d38f:0xae162af324c23b35\
H64719685, AVENIDA DE MARIE CURIE 21 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Av.+de+Marie+Curie,+21,+08402+Granollers,+Barcelona/@41.594676,2.2891148,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7e93e2f15ef:0x111bf43ab1159353\
H59538223, AVENIDA SANT ESTEVE 35 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Av.+Sant+Esteve,+35,+08402+Granollers,+Barcelona/@41.6036334,2.2907727,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c49cbb8eeb:0xe2954c19d93d8471\
H60562915, AVENIDA SANT ESTEVE 37 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Av.+Sant+Esteve,+37,+08402+Granollers,+Barcelona/@41.6034819,2.2908013,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c49d3f505d:0xc42993556d268b4c\
H59596387, AVENIDA SANT ESTEVE 63 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Av.+Sant+Esteve,+63,+08402+Granollers,+Barcelona/@41.6019327,2.2906556,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c30dbb41dd:0x242b367ace37faf9\
H60937083, AVENIDA SANT ESTEVE 88 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Av.+Sant+Esteve,+88,+08402+Granollers,+Barcelona/@41.601574,2.2902524,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c30865aaef:0x9c9d0dd49ec5abef\
H64769508, AVENIDA SANT JERONI 10 12 08105 SANT FOST DE CAMPSENTELLES BARCELONA,https://www.google.com/maps/preview/place/Av.+Sant+Jeroni,+10,+12,+08105+Sant+Fost+de+Campsentelles,+Barcelona/@41.5233058,2.2235296,2987a,13.1y/data\\u003d!4m2!3m1!1s0x12a4becb33cdd531:0x9e8aabcc5047ccf8\
H62704416, AVENIDA VILASSAR DE DALT 10 08188 VALLROMANES BARCELONA,https://www.google.com/maps/preview/place/Avinguda+de+Vilassar+de+Dalt,+10,+08188+Vallromanes,+Barcelona/@41.5315159,2.3005554,2987a,13.1y/data\\u003d!4m2!3m1!1s0x12a4b9d65ab827a3:0x5777c3cec83ff087\
H62704416, AVENIDA VILASSAR DE DALT 12 08188 VALLROMANES BARCELONA,https://www.google.com/maps/preview/place/Avinguda+de+Vilassar+de+Dalt,+12,+08188+Vallromanes,+Barcelona/@41.531534,2.3006383,2987a,13.1y/data\\u003d!4m2!3m1!1s0x12a4b9d64539b905:0x2cafdeb23b63e756\
H62704408, AVENIDA VILASSAR DE DALT 6 08188 VALLROMANES BARCELONA,https://www.google.com/maps/preview/place/Avinguda+de+Vilassar+de+Dalt,+6,+08188+Vallromanes,+Barcelona/@41.531388,2.2999146,2987a,13.1y/data\\u003d!4m2!3m1!1s0x12a4b9d6f8161297:0xb7c86326e939c8ce\
H62704408, AVENIDA VILASSAR DE DALT 8 08188 VALLROMANES BARCELONA,https://www.google.com/maps/preview/place/Avinguda+de+Vilassar+de+Dalt,+8,+08188+Vallromanes,+Barcelona/@41.5313402,2.2999437,2987a,13.1y/data\\u003d!4m2!3m1!1s0x12a4b9d6f8655555:0x90bef5a6a7d30bc0\
H59508853, AVENIR 21 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Avenir,+21,+08420+Canovelles,+Barcelona/@41.6155433,2.2792432,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b45ce44c5f:0x1d2d1ecd6a98d336\
H61365649, BALMES 25 27 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Jaume+Balmes,+25,+27,+08401+Granollers,+Barcelona/@41.6090958,2.2837774,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c8721c867d:0x8554316ab29a6bab\
H61892659, BALMES 6 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/C.+Jaume+Balmes,+6,+08401+Granollers,+Barcelona/@41.6103874,2.2849866,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c8575bdbbf:0x1dc479d1f50f012f\
, BANYS 73 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Carrer+dels+Banys,+73,+08530+La+Garriga,+Barcelona/@41.6808238,2.2864601,2980a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c5946075d46b:0x65a247c6c5c262aa\
H63850531, Carrer de BARCELONA 106 GRANOLLERS,https://www.google.com/maps/preview/place/Carrer+de+Barcelona,+106,+08401+Granollers,+Barcelona/@41.6048328,2.286931,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c697af8539:0xcca976af1a477bdb\
H63428361, Carrer de BARCELONA 12D CANOVELLAS,https://www.google.com/maps/preview/place/Carrer+Barcelona,+12,+08420+Canovelles,+Barcelona/@41.6197582,2.2785054,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c64b44f83647:0xf7d3d402b4ee6e6e\
H63428320, Carrer de BARCELONA 12E CANOVELLAS,https://www.google.com/maps/preview/place/Carrer+Barcelona,+12e,+08420+Canovelles,+Barcelona/@41.6197169,2.2785526,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c64b466be07b:0xa999eff2e6bb9715\
H63954341, BARCELONA 136 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Activita+Centre+M%C3%A8dic,+Carrer+de+Joan+Prim,+136,+146,+08402+Granollers,+Barcelona/@41.6131673,2.2903874,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7ce7e84cbe1:0x65a3d2582dbf5613\
H59563056, Carrer de BARCELONA 18 CANOVELLAS,https://www.google.com/maps/preview/place/Carrer+Barcelona,+18,+08420+Canovelles,+Barcelona/@41.6214783,2.2786374,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c64b9b0298af:0x7789c2759e107e5\
H59657809, Carrer de BARCELONA 19 GRANOLLERS,https://www.google.com/maps/preview/place/Carrer+de+Barcelona,+19,+08401+Granollers,+Barcelona/@41.607271,2.2870405,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c612aa5f03:0xb919998492d65c1f\
H60475944, Carrer de BARCELONA 20 CANOVELLAS,https://www.google.com/maps/preview/place/Carrer+Barcelona,+20,+08420+Canovelles,+Barcelona/@41.6216234,2.2786501,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c64b9a8cb3cd:0xcbe04a9f8caf194b\
B62000724, Carrer de BARCELONA 26 GRANOLLERS,https://www.google.com/maps/preview/place/Carrer+de+Barcelona,+26,+08401+Granollers,+Barcelona/@41.6071639,2.2869385,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c66d30748f:0x9ee657a2a54e21e6\
H60209137, BERTRAN DE SEVA 40 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Bertran+de+Seva,+40,+08402+Granollers,+Barcelona/@41.6148408,2.2948931,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7d24b96d6eb:0x33b879e3e62b0fa1\
H63394415, Carrer de BRUNOMESTRE 30 SANTA EULALIA DE RONÇANA,https://www.google.com/maps/preview/place/Cam%C3%AD+Can+Bruno+Mestre,+08187,+Barcelona/@41.6548988,2.2217413,2981a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c15484f99697:0x23cd714b650c9410\
, CA N'OMS 3 08150 PARETS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Ca+N'Oms,+3,+08150+Parets+del+Vall%C3%A8s,+Barcelona/@41.5740509,2.2308543,2985a,13.1y/data\\u003d!4m2!3m1!1s0x12a4b8aed7711665:0x16ff58aca457a2a8\
H63046676, CAMI VELL DE CANOVELLAS 53 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Cam%C3%AD+Vell+de+Canovelles,+53,+08403+Granollers,+Barcelona/@41.6136888,2.2826572,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b5ff0b3cd9:0x4e820913313079f2\
H62071741, CAMI VELL DE CANOVELLES 1 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Cam%C3%AD+Vell+de+Canovelles,+1,+08403+Granollers,+Barcelona/@41.6119433,2.2815523,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b638b76e7f:0x5e25ea12afbf8861\
H59515734, CAMI VELL DE LLIÇA 2 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Cam%C3%AD+Vell+de+Lli%C3%A7%C3%A0,+2,+08403+Granollers,+Barcelona/@41.6138972,2.2755452,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b3d452d72d:0xad9e2700fcd9ade0\
H59596932, CAMI VELL DE LLIÇA 3 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Cam%C3%AD+Vell+de+Lli%C3%A7%C3%A0,+3,+08403+Granollers,+Barcelona/@41.61358,2.2752263,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b1805d01f9:0x6dba6e99ef838e36\
H59810127, CAN MONIC 1 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Pl.+Can+Monic,+1,+08402+Granollers,+Barcelona/@41.6211255,2.294296,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62da43321e7:0x3f015e7b7809ea4\
H62261235, CAN NOGUERA 53 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Carrer+Can+Noguera,+53,+08530+La+Garriga,+Barcelona/@41.6892577,2.2830655,2979a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c5980c0f3229:0xc6fb1cf2a6f0aa42\
H63566251, CAN PALOTS 2A 08420 CANOVELLAS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Can+Palots,+2,+08420+Canovelles,+Barcelona/@41.6193136,2.2799223,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c64b1675b10f:0xf5f53c717a15bf94\
H63566335, CAN PALOTS 2C 08420 CANOVELLAS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Can+Palots,+2,+08420+Canovelles,+Barcelona/@41.6193136,2.2799223,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c64b1675b10f:0xf5f53c717a15bf94\
H63566178, CAN PALOTS 2D 08420 CANOVELLAS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Can+Palots,+2,+08420+Canovelles,+Barcelona/@41.6193136,2.2799223,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c64b1675b10f:0xf5f53c717a15bf94\
H61158010, CAN PANTIQUET 71 08100 MOLLET DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/C.+de+Can+Pantiquet,+71,+08100+Mollet+del+Vall%C3%A8s,+Barcelona/@41.5459891,2.2198558,2986a,13.1y/data\\u003d!4m2!3m1!1s0x12a4bf2c14f020c5:0x50eb3bd4a4ff0ce7\
H62051313, CANTABRIA 77 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+Cantabria,+77,+08521+Bellavista,+Barcelona/@41.6216085,2.2970487,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7ac4bff67f7:0xe7ff43cc7a975c7a\
77052137K, CARDEDEU 11 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+Cardedeu,+11,+08521+Bellavista,+Barcelona/@41.6181925,2.2960482,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62ccb29eb61:0x95e54d4e5e64bef6\
H59761320, CARDEDEU 9 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+Cardedeu,+9,+08521+Bellavista,+Barcelona/@41.6182048,2.29594,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62ccb5720f7:0xdc713a85fd73bf73\
H60087707, CARLES RIBES 2 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Carles+Riba,+2,+08402+Granollers,+Barcelona/@41.6079426,2.2937552,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7daa1f55d23:0xdc41001ff5cf5554\
H61526711, CARLOS LINDE 16 08160 MONTMELO BARCELONA,https://www.google.com/maps/preview/place/Carrer+Carlos+Linde,+16,+08160+Montmel%C3%B3,+Barcelona/@41.5498249,2.2403027,2986a,13.1y/data\\u003d!4m2!3m1!1s0x12a4b8c32e1ab64b:0x187d4d483e2ea62a\
H64392509, CARRETERA CANOVES 132 134 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Ctra.+de+C%C3%A0noves,+132,+134,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6318922,2.3037204,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c89dc0569277:0xa6c6776e80ed477a\
H59518662, CARRETERA DE BARCELONA 104 08187 SANTA EULALIA DE RONÇANA BARCELONA,https://www.google.com/maps/preview/place/Ctra.+de+Barcelona,+104,+08187+Santa+Eulalia+de+Ronsana,+Barcelona/@41.6416899,2.232669,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c6b79c177553:0xedfb161a938f6e8\
H64105530, CARRETERA DE CALDES 106 112 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Ctra.+de+Caldes,+106,+112,+08403+Granollers,+Barcelona/@41.6138642,2.2768307,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b3e0c44999:0xa638dfc28765c52b\
H60056603, CARRETERA DE CALDES 2 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Ctra.+de+Caldes,+2,+08403+Granollers,+Barcelona/@41.6118051,2.2813845,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b6479a300b:0xdfe6c499a99d272c\
H59570820, CARRETERA DE CALDES 4 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Ctra.+de+Caldes,+4,+08402+Granollers,+Barcelona/@41.611863,2.2811193,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b6444b509f:0x42309382578dbded\
H62375084, CARRETERA DE CANOVES 66 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Ctra.+de+C%C3%A0noves,+66,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6297465,2.3001181,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c627b3b0576d:0xb6f703ae8095542\
H65459695, CARRETERA DE GRANOLLERS 153 155 08186 LLIÇA D'AMUNT BARCELONA,https://www.google.com/maps/preview/place/Carretera+de+Granollers,+153,+155,+08202+Sabadell,+Barcelona/@41.5618214,2.1256381,2985a,13.1y/data\\u003d!4m2!3m1!1s0x12a49540184cc859:0xb14cab3ca53267af\
H66768789, CARRETERA DE RIBES 13 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carretera+de+Ribes,+13,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6349269,2.2971431,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c623da481523:0x79ee255244791203\
H62655733, CARRETERA DE RIBES 150 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carretera+de+Ribes,+150,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6267863,2.2943703,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62fbcc180a9:0x50d3b83493685550\
H61527909, CARRETERA DE RIBES 196 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carretera+de+Ribes,+196,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6253674,2.2939573,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62e49a341ab:0x9f34cbc02ff4b96a\
H63302434, CARRETERA DE RIBES 25 08590 FIGARO   MONTMANY BARCELONA,https://www.google.com/maps/preview/place/Ctra.+de+Ribes,+25,+08590+Figar%C3%B3-Montmany,+Barcelona/@41.7208014,2.2727413,2978a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c5232a887673:0xc156710ae0b7b079\
H60187630, CARRETERA DE RIBES 252 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carretera+de+Ribes,+252,+08520+Barcelona/@41.6230124,2.2931685,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62dfcba0129:0x539b2cf156ade941\
H60618824, CARRETERA DE RIBES 264 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carretera+de+Ribes,+264,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6223938,2.2929376,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62df15bc0d7:0x40607c83805c2809\
H63654594, CARRETERA DE RIBES 46 08590 FIGARO   MONTMANY BARCELONA,https://www.google.com/maps/preview/place/Ctra.+de+Ribes,+46,+08590+Figar%C3%B3-Montmany,+Barcelona/@41.7214389,2.2729813,2978a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c53ccd736875:0xe8d9447ce6f594dd\
A08743908, Carrer de CARRETERA NACIONAL 152 Z 4 BARCELONA,https://www.google.com/maps/preview/place/Carr.+Nacional+152,+08508,+Barcelona/@42.0312397,2.2308562,2964a,13.1y/data\\u003d!4m2!3m1!1s0x12a5249ea8ebdd7d:0xa2a088486fe349f0\
H65928293, CARRETERA NACIONAL 152 Z 6 08130 SANTA PERPETUA DE MOGODA BARCELONA,https://www.google.com/maps/preview/place/N-152z,+6,+08130+La+Florida,+Barcelona/@41.518259,2.19515,2987a,13.1y/data\\u003d!4m2!3m1!1s0x12a4be928c6b5ec1:0xf41189809531681c\
H64258684, CARRETERA NOVA 15 17 B 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Ctra.+Nova,+15,+17+b,+08530+La+Garriga,+Barcelona/@41.6865662,2.2843932,2980a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c597bba4b1e3:0x689595ce2f9f19c1\
H64258684, CARRETERA NOVA 15 17 C 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Ctra.+Nova,+15,+17+c,+08530+La+Garriga,+Barcelona/@41.6865662,2.2843932,2980a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c597bba4b1e3:0x57914ac2dcf6095e\
H64258684, CARRETERA NOVA 15 17 D 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Ctra.+Nova,+15,+17+D,+08530+La+Garriga,+Barcelona/@41.6865662,2.2843932,2980a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c597bba4b1e3:0xad68e3bbb4d9cfd6\
H75395384, CATALUNYA 21 23 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+Catalunya,+21,+23,+08520+Llerona,+Barcelona/@41.647132,2.2974221,2981a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c61b5f386cd5:0xa42d889527c63c6a\
H63097448, CATALUNYA 33 08430 LA ROCA DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Catalunya,+33,+08430+La+Roca+del+Vall%C3%A8s,+Barcelona/@41.5868388,2.3256819,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c82338dbd3cd:0x22f7c1b293e8ad7d\
40581325X, Carrer Catalunya 2 08420 CANOVELLAS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Catalunya,+2,+08420+Canovelles,+Barcelona/@41.6157612,2.2823735,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b583ee9f0f:0xfdb502670c77897\
H60867777, CELLECS 17 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+C%C3%A9llecs,+17,+08403+Granollers,+Barcelona/@41.6137422,2.2813217,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b5dec3137d:0x8dee4f4f93fddef7\
