
1,250,17
1,251,17
1,252,14
1,253,14
1,254,42
1,255,31
1,256,26
1,257,26
1,258,27
1,259,28
1,260,28
1,261,22
1,262,74
1,263,73
1,264,152
1,265,119
1,266,122
1,267,122
1,268,122
1,269,30
1,270,30
1,271,29
1,272,135
1,273,29
1,274,28
1,275,22
1,276,118
1,277,31
1,278,32
1,279,31
1,280,37
1,281,41
1,282,42
1,283,35
1,284,41
1,285,13
1,286,21
1,287,19
1,288,23
1,289,18
1,290,19
1,291,17
1,292,17
1,293,17
1,294,15
1,295,15
1,296,15
1,297,10
1,298,11
1,299,142
1,300,39
1,301,39
1,302,40
1,303,34
1,304,40
1,305,34
1,306,7
1,307,62
1,308,300
1,309,62
1,310,64
1,311,12
1,312,10
1,313,18
1,314,16
1,315,36
1,316,37
1,317,12
1,318,12
1,319,16
1,320,17
1,321,17
1,322,51
1,323,10
1,324,20
1,325,9
1,326,11
1,327,72
1,328,26
1,329,34
1,330,35
1,331,63
1,332,82
1,333,46
1,334,31
1,335,294
1,336,23
1,337,20
1,338,34
1,339,90
1,340,8
1,341,15
1,342,52
1,343,4
1,344,32
1,345,30
1,346,32
1,347,98
1,348,8
1,349,8
1,350,44
2,203,63
2,204,68
2,205,420
2,206,87
2,207,87
2,208,87
2,209,75
2,210,54
2,211,55
2,212,58
2,213,67
2,214,67
2,215,8
2,216,8
2,217,8
2,218,71
2,219,72
2,220,420
2,221,103
2,222,72
2,223,86
2,224,86
2,225,67
2,226,68
2,227,152
2,228,162
2,229,96
2,230,95
2,231,52
2,232,74
2,233,75
2,234,77
2,235,64
2,236,85
2,237,82
2,238,81
2,239,82
2,240,65
2,241,64
2,242,76
2,243,84
2,244,61
2,245,61
2,246,59
2,247,64
2,248,64
2,249,121
2,250,67
2,251,67
2,252,64
2,253,64
2,254,80
2,255,54
2,256,61
2,257,62
2,258,63
2,259,63
2,260,63
2,261,71
2,262,128
2,263,127
2,264,128
2,265,185
2,266,188
2,267,188
2,268,188
2,269,65
2,270,65
2,271,64
2,272,175
2,273,64
2,274,62
2,275,58
2,276,159
2,277,58
2,278,59
2,279,58
2,280,63
2,281,74
2,282,75
2,283,68
2,284,74
2,285,66
2,286,58
2,287,60
2,288,57
2,289,61
2,290,62
2,291,62
2,292,62
2,293,62
2,294,63
2,295,64
2,296,64
2,297,68
2,298,68
2,299,121
2,300,74
2,301,74
2,302,75
2,303,69
2,304,78
2,305,69
2,306,74
2,307,96
2,308,300
2,309,96
2,310,98
2,311,67
2,312,69
2,313,61
2,314,63
2,315,60
2,316,59
2,317,75
2,318,75
2,319,70
2,320,62
2,321,61
2,322,85
2,323,80
2,324,63
2,325,87
2,326,78
2,327,149
2,328,65
2,329,49
2,330,49
2,331,97
2,332,6
2,333,84
2,334,71
2,335,261
2,336,61
2,337,61
2,338,59
2,339,37
2,340,86
2,341,93
2,342,86
2,343,80
2,344,55
2,345,56
2,346,53
2,347,132
2,348,85
2,349,86
2,350,60
3,203,480
3,204,480
3,205,15
3,206,480
3,207,480
3,208,480
3,209,480
3,210,480
3,211,480
3,212,480
3,213,480
3,214,480
3,215,480
3,216,480
3,217,480
3,218,480
3,219,480
3,220,15
3,221,540
3,222,480
3,223,480
3,224,480
3,225,480
3,226,480
3,227,420
3,228,540
3,229,540
3,230,540
3,231,480
3,232,360
3,233,360
3,234,480
3,235,480
3,236,480
3,237,480
3,238,480
3,239,480
3,240,480
3,241,480
3,242,480
3,243,480
3,244,480
3,245,480
3,246,480
3,247,480
3,248,480
3,249,480
3,250,480
3,251,480
3,252,480
3,253,480
3,254,480
3,255,480
3,256,480
3,257,480
3,258,480
3,259,480
3,260,480
3,261,480
3,262,480
3,263,480
3,264,360
3,265,420
3,266,420
3,267,420
3,268,420
3,269,480
3,270,480
3,271,480
3,272,600
3,273,480
3,274,480
3,275,480
3,276,600
3,277,480
3,278,480
3,279,480
3,280,480
3,281,480
3,282,480
3,283,480
3,284,480
3,285,480
3,286,480
3,287,480
3,288,480
3,289,480
3,290,480
3,291,480
3,292,480
3,293,480
3,294,480
3,295,480
3,296,480
3,297,480
3,298,480
3,299,360
3,300,480
3,301,480
3,302,480
3,303,480
3,304,480
3,305,480
3,306,480
3,307,540
3,308,200
3,309,540
3,310,540
3,311,480
3,312,480
3,313,480
3,314,480
3,315,480
3,316,480
3,317,480
3,318,480
3,319,480
3,320,480
3,321,480
3,322,480
3,323,480
3,324,480
3,325,480
3,326,480
3,327,420
3,328,480
3,329,480
3,330,480
3,331,540
3,332,480
3,333,480
3,334,480
3,335,360
3,336,480
3,337,480
3,338,480
3,339,420
3,340,480
3,341,480
3,342,480
3,343,480
3,344,480
3,345,480
3,346,480
3,347,540
3,348,480
3,349,480
3,350,480
4,203,16
4,204,22
4,205,420
4,206,12
4,207,12
4,208,12
4,209,3
4,210,33
4,211,34
4,212,30
4,213,11
4,214,12
4,215,84
4,216,84
4,217,84
4,218,8
4,219,7
4,220,420
4,221,65
4,222,23
4,223,7
4,224,7
4,225,37
4,226,37
4,227,79
4,228,102
4,229,57
4,230,56
4,231,30
4,232,114
4,233,115
4,234,3
4,235,17
4,236,9
4,237,40
4,238,38
4,239,38
4,240,16
4,241,17
4,242,33
4,243,24
4,244,19
4,245,20
4,246,32
4,247,27
4,248,27
4,249,61
4,250,12
