16,12,12,45,13,15,15,14,11,12,10,9,10,9,9,9,9,8,14,19,9,15,11,12,12,14,12,20,21,21,21,20,10,12,12,6,14,8,8,9,8,11,8,12,9,15,16,10,10,9,10,7,11,11,10,11,16,9,10,9,12,18,4,14,10,11,11,5,12,2,5,5,12,6,7,12,19,19,8,8,8,0,13,3,10,5,10,5,4,28,11,11,29,19,7,10,10,10,10,13,17,6,14,12,6,6,6,6,6,8,6,12,11,13,13,13,8,5,5,9,9,9,11,12,13,10,12,8,9,8,9,8,11,11,8,7,6,12,10,10,10,10,10,20,14,20,9,8,34,13,13,14,12,12,12,7,7,3,15,21,12,10,11,11,11,11,9,6,12,12,12,14,13,8,9,10,9,11,14,13,33,11,29,29,13,13,13,13,13,15,15,10,6,10,9,10,9,10,10,9,10,10,14,12,10,39,13,13,13,13,10,10,9,14,13,12,12,12,13,13,38,2,10,10,10,7,7,16,15,4,4,11,15,15,13,12,12,8,7,7,12,12,7,12,11,11,10,10,10,13,14,14,12,12,6,11,10,10,12,9,9,12,16,15,19,20,21,21,21,10,9,9,15,9,9,10,15,9,10,9,9,8,8,10,7,12,10,11,10,11,12,11,11,11,11,11,11,13,12,16,7,7,7,8,9,8,13,4,29,3,3,14,13,12,13,9,10,12,12,14,11,11,6,12,11,11,11,16,12,10,10,3,12,9,10,25,11,13,11,13,11,13,5,13,11,10,11,3,12,11,9
11,10,17,43,8,13,13,12,13,12,13,11,11,10,11,11,10,10,9,12,11,15,7,8,8,8,7,21,14,13,13,13,12,12,12,17,10,10,10,9,9,10,9,13,9,20,16,12,12,12,12,8,19,12,12,12,17,10,10,7,8,21,11,17,12,12,12,11,14,11,9,9,20,9,8,21,19,18,18,18,18,13,0,13,12,8,11,8,9,23,8,8,28,18,16,18,12,12,4,8,16,16,9,1,7,7,7,8,8,8,6,6,6,2,2,2,8,7,7,10,10,10,5,6,7,9,10,10,9,9,9,9,8,8,9,8,7,9,9,9,9,4,4,18,9,18,10,9,33,2,7,9,9,9,10,8,8,10,4,12,11,10,7,5,9,9,9,7,6,6,7,13,8,9,11,7,6,5,3,12,31,9,24,24,8,8,7,7,7,13,13,12,8,12,11,12,11,11,12,11,12,12,12,11,9,36,7,7,7,8,12,12,10,8,9,15,15,15,8,8,36,10,8,5,5,9,9,10,6,10,10,12,13,14,9,10,6,9,8,8,10,10,8,6,11,11,12,11,11,2,9,9,11,11,7,12,11,11,11,11,11,7,5,4,17,14,15,15,15,12,10,11,13,11,11,11,12,11,11,11,11,8,8,10,8,8,10,9,10,9,10,9,9,9,9,9,9,8,9,15,8,8,8,9,10,9,7,9,24,9,9,9,8,10,10,10,11,7,7,9,10,9,7,7,8,5,6,11,12,11,11,11,15,7,10,23,11,10,12,12,5,7,8,7,12,11,12,13,7,5,10
17,14,14,46,14,17,17,16,13,13,12,10,10,9,10,9,10,9,14,20,10,17,12,13,13,14,12,23,23,22,22,22,11,14,13,8,15,9,9,9,9,11,9,13,11,17,18,12,12,12,12,7,13,13,13,13,18,9,10,9,12,20,3,16,12,13,13,4,14,5,6,6,14,8,8,14,21,21,10,10,10,3,13,0,13,5,12,5,4,30,11,11,32,22,9,12,13,11,10,13,19,8,14,12,7,7,7,6,5,9,7,12,11,13,13,13,8,7,7,10,10,10,11,12,13,10,13,10,10,9,9,9,12,12,9,8,7,13,10,11,10,10,11,22,14,22,10,9,36,13,13,14,14,14,15,8,8,5,15,21,15,13,11,12,11,11,10,8,12,12,12,17,14,9,11,9,9,11,14,16,35,11,31,31,13,13,13,13,13,13,13,13,5,12,12,12,12,12,12,12,12,12,12,14,10,41,13,12,12,13,12,12,11,14,15,14,14,14,13,13,41,5,10,11,11,10,9,17,12,5,6,13,17,17,14,14,12,9,8,8,14,14,8,12,13,13,12,11,11,13,14,15,14,14,7,13,12,12,13,12,11,12,16,15,21,20,21,21,21,11,10,10,12,10,11,12,13,11,12,12,11,8,8,10,8,14,12,13,12,13,14,13,13,13,13,13,13,15,15,18,8,8,8,9,10,9,14,6,32,6,6,14,15,14,15,11,12,13,13,14,13,13,7,13,12,11,12,16,14,11,11,5,14,8,11,27,13,15,12,15,11,13,5,13,13,12,13,13,12,11,11
9,6,8,41,9,7,7,7,4,4,1,8,8,5,8,5,8,7,7,19,5,11,8,6,6,7,7,17,17,17,17,17,3,4,4,12,5,5,5,7,6,5,6,5,6,15,12,2,1,7,6,7,14,7,6,7,12,10,9,9,8,14,10,12,6,3,3,10,8,10,8,8,16,7,8,16,15,15,13,13,13,10,12,13,0,8,1,8,8,24,8,8,24,15,10,13,5,6,8,6,12,11,6,10,5,5,5,7,7,5,6,6,7,11,11,11,9,6,6,6,6,6,6,6,7,6,5,5,5,6,8,6,6,6,6,7,6,5,9,5,6,9,9,15,8,15,6,3,30,11,7,7,5,4,5,6,6,9,13,19,5,2,8,8,4,4,7,6,8,8,8,10,8,6,4,7,7,6,13,9,28,7,25,24,6,6,6,6,5,17,17,1,8,4,5,4,5,5,5,5,5,4,16,5,6,34,6,6,6,7,2,2,4,6,5,7,7,7,8,8,33,10,7,6,6,4,4,12,14,9,9,4,10,10,8,4,6,8,7,7,5,4,7,9,4,4,3,5,5,12,8,8,4,5,6,1,4,4,4,4,4,8,14,13,14,16,16,16,16,5,4,4,17,4,4,3,17,3,3,3,4,6,6,6,6,4,3,4,3,4,4,4,4,4,4,4,4,5,5,12,6,6,6,6,8,6,6,9,24,9,9,6,6,4,6,4,4,7,7,8,4,4,7,7,6,6,7,12,4,4,4,10,7,8,6,20,3,5,3,8,6,7,7,7,1,2,1,12,6,6,4
12,10,11,44,9,14,14,13,11,11,9,5,5,5,5,5,5,4,10,15,6,14,7,9,8,10,8,19,17,17,17,17,7,9,9,11,11,5,5,4,4,7,4,9,6,15,15,8,9,7,7,3,14,8,7,8,17,4,5,4,7,19,2,13,7,8,9,1,12,3,2,3,16,4,3,16,18,17,13,13,13,5,8,5,8,0,7,1,2,27,7,6,27,18,12,14,8,6,6,9,15,11,10,8,2,2,2,2,1,4,2,8,7,9,9,9,3,2,2,5,5,5,6,7,9,5,8,5,5,4,4,4,7,7,4,3,2,8,5,6,6,6,6,18,10,18,5,4,33,9,9,10,9,9,10,3,3,4,11,17,10,8,7,7,7,7,5,3,8,8,8,13,9,4,6,5,5,6,10,12,32,6,28,28,9,9,9,9,9,13,13,8,1,7,7,7,7,7,7,7,7,7,12,9,6,38,8,8,8,9,7,7,6,10,10,10,10,10,9,9,37,4,6,6,6,5,4,12,11,3,4,8,13,14,9,9,7,4,3,3,9,9,4,8,8,8,7,6,6,9,10,10,9,9,2,8,6,6,8,6,6,8,12,11,17,15,16,16,16,6,5,5,13,5,6,7,14,6,7,6,7,4,4,6,4,9,7,8,7,8,9,8,8,8,9,9,9,10,10,15,3,3,3,4,5,4,9,3,28,3,4,9,9,9,10,6,6,8,8,10,9,8,2,8,7,6,7,12,9,6,6,5,10,5,6,24,8,10,7,12,6,9,2,9,8,7,8,5,8,6,6
9,7,9,42,10,8,8,7,4,5,2,7,7,4,7,4,7,7,7,18,5,12,9,7,7,7,7,18,18,18,18,17,4,5,4,13,6,5,5,6,5,5,5,6,5,16,13,2,3,7,6,6,15,6,6,6,13,9,8,8,8,15,10,13,6,4,4,9,9,9,7,7,17,6,7,17,16,15,14,14,14,10,11,12,1,7,0,8,8,24,8,8,25,15,11,14,5,6,9,7,12,12,7,10,5,5,6,7,7,5,6,7,8,12,12,12,9,6,6,6,7,7,6,7,7,6,6,5,6,6,8,6,6,6,6,7,6,5,9,5,6,9,9,15,7,15,6,4,30,11,7,7,5,5,6,6,6,9,14,19,5,2,9,8,5,5,7,6,8,8,8,10,8,7,4,8,7,6,13,9,29,7,24,24,7,7,6,6,6,16,16,2,8,5,5,5,5,5,5,5,5,5,15,5,6,34,6,6,6,7,2,2,4,6,6,7,7,7,8,8,33,10,7,6,6,4,5,12,14,9,9,5,10,10,8,5,6,8,7,7,5,5,7,9,4,4,4,5,5,11,7,7,5,5,6,1,5,5,5,4,4,8,14,14,14,15,16,16,16,5,5,5,16,4,4,3,17,3,3,3,4,6,7,7,6,5,3,4,3,4,5,4,4,4,5,5,5,5,6,12,6,6,6,7,8,7,6,9,24,9,9,6,6,5,6,4,4,7,7,8,4,4,7,7,6,6,8,12,5,4,4,10,7,8,6,21,4,6,4,8,6,7,7,7,1,3,1,12,6,6,4
12,11,12,44,9,14,14,13,11,11,10,5,6,5,5,5,5,5,10,16,6,14,8,9,9,10,8,19,18,17,17,17,7,9,9,11,11,5,5,5,5,7,4,9,6,16,15,8,9,8,7,3,15,8,8,8,17,4,5,4,8,19,2,13,7,9,9,2,12,3,3,3,16,4,3,16,18,17,13,13,13,5,8,5,8,1,8,0,2,28,8,7,28,19,11,14,9,7,7,10,16,10,11,9,3,3,3,3,3,5,3,9,8,10,10,10,6,3,3,5,5,5,7,8,10,6,8,6,6,5,5,5,7,7,4,4,3,9,6,7,6,7,7,19,10,19,5,5,33,10,10,11,11,10,11,4,4,3,12,18,11,9,7,8,7,7,5,4,9,9,9,13,10,5,7,6,6,7,11,13,32,7,29,29,10,10,10,10,10,12,12,8,3,8,7,8,8,8,8,8,8,8,10,10,6,38,9,9,9,10,8,8,7,10,11,11,11,11,10,10,37,3,7,7,7,5,5,12,12,2,2,9,14,14,10,10,8,5,4,4,11,10,4,9,9,9,8,7,7,10,11,11,10,10,3,9,7,7,9,7,7,9,13,12,18,16,17,17,17,7,6,6,12,6,6,8,13,7,9,7,7,5,5,7,5,10,8,9,8,9,10,9,9,9,10,10,10,11,11,15,4,4,4,5,6,5,10,2,29,2,2,10,10,10,11,7,7,9,9,11,10,9,3,9,8,7,8,13,10,7,7,4,11,6,7,24,9,11,8,12,7,10,2,10,9,8,9,4,9,7,7
13,11,12,45,10,15,15,14,12,12,10,6,6,6,6,6,6,6,11,16,6,14,8,9,9,11,9,20,18,18,18,18,8,10,10,10,12,6,6,6,5,8,5,9,7,16,16,9,9,8,8,4,15,9,9,9,18,5,6,5,9,20,1,13,8,9,9,1,12,2,2,2,17,4,4,17,18,18,12,12,12,4,9,4,8,2,8,2,0,27,7,7,28,18,12,15,8,6,6,9,15,11,10,8,3,3,3,2,1,5,2,8,7,9,9,9,4,3,3,5,5,5,7,8,9,5,8,6,6,4,4,4,7,7,4,4,3,8,5,6,6,6,7,18,10,18,5,5,33,9,9,10,10,10,10,4,4,4,11,17,10,8,7,7,7,7,5,3,8,8,8,13,10,5,7,6,5,7,11,12,31,7,28,28,9,9,10,10,10,13,13,8,1,7,7,7,7,7,7,7,7,7,11,10,6,37,9,9,9,10,7,7,6,9,10,10,10,10,9,9,37,4,6,7,7,5,5,12,12,3,3,8,14,14,9,10,8,5,4,4,10,10,4,8,8,9,8,6,6,9,10,10,10,10,3,8,7,7,9,6,6,8,12,12,17,15,16,16,16,6,5,6,13,6,6,8,13,7,7,7,7,4,4,6,4,10,8,9,7,9,10,9,9,9,9,9,9,10,10,15,4,4,4,5,5,5,10,3,28,3,3,10,10,10,10,6,7,9,9,10,9,9,2,9,7,7,8,12,9,7,7,5,10,5,6,24,8,10,8,12,7,9,2,9,9,8,8,5,9,7,6
32,26,27,28,27,26,26,27,28,29,33,31,30,27,29,27,29,28,23,18,24,20,23,25,24,25,24,20,20,20,20,20,25,25,26,29,24,24,24,28,23,27,23,25,27,31,21,25,24,24,24,26,30,28,28,28,18,29,29,26,27,24,29,29,24,24,24,30,23,30,27,27,31,27,28,32,16,16,29,29,29,28,23,30,24,27,24,28,27,0,28,28,21,19,27,30,25,26,24,23,19,28,23,23,25,25,25,27,27,25,26,23,26,25,25,25,28,25,25,27,27,27,23,23,24,28,26,26,26,26,28,26,27,27,27,27,26,25,28,25,26,24,25,19,24,20,27,25,15,24,23,24,25,24,26,26,26,29,26,18,26,23,27,25,24,24,28,25,23,23,24,20,22,27,26,27,26,23,25,20,13,29,2,2,24,24,22,22,22,30,31,24,27,25,24,25,24,24,24,24,25,25,29,26,26,24,23,23,23,24,25,25,24,23,23,25,25,25,25,25,23,30,27,23,23,25,25,20,24,29,29,24,19,20,25,25,23,28,27,27,26,25,27,26,24,24,25,25,25,25,24,24,26,26,26,24,24,24,25,24,24,26,27,27,19,18,19,19,19,25,25,24,31,24,24,23,30,24,24,24,25,26,26,28,26,24,24,24,23,25,26,25,25,25,24,24,24,22,24,18,26,26,26,27,28,27,22,28,2,28,29,23,22,26,23,26,26,24,24,25,25,25,27,24,26,23,24,21,25,24,25,30,25,28,26,20,24,24,26,23,22,22,27,24,25,24,25,30,23,23,24
7,10,14,45,7,9,9,8,8,8,7,5,5,5,5,5,5,4,7,15,8,15,7,4,4,4,4,20,17,17,16,16,9,6,6,15,6,7,7,4,7,4,7,7,3,18,15,7,7,9,9,5,17,9,9,9,16,6,5,3,2,18,8,15,9,8,8,9,12,9,6,6,18,6,6,18,19,18,15,15,15,11,8,11,8,7,8,8,7,28,0,2,27,16,14,16,6,6,3,3,14,14,5,7,5,5,5,6,6,7,5,5,1,8,8,8,6,5,5,4,4,4,4,5,4,2,4,8,3,4,5,4,1,1,4,7,5,2,6,2,3,4,4,17,4,17,4,7,33,7,5,4,5,5,6,6,6,8,9,16,6,8,1,2,3,3,5,6,4,4,4,12,6,6,7,2,2,4,9,11,30,3,26,26,6,6,6,6,6,11,11,8,7,11,9,9,9,9,9,9,9,9,10,6,3,36,5,5,5,4,7,7,6,4,4,13,13,13,3,3,35,9,1,4,4,7,7,10,10,8,8,8,13,13,4,6,5,6,5,5,6,6,5,3,5,6,7,5,5,8,4,4,6,6,5,8,5,5,4,5,5,2,10,10,16,14,14,14,14,5,5,5,12,5,5,7,12,6,7,7,7,6,7,6,6,5,6,6,7,5,6,5,5,5,5,5,5,5,5,14,6,6,6,6,4,6,7,8,26,8,8,4,4,6,5,7,7,4,4,4,6,6,6,5,3,4,4,10,5,9,9,9,13,5,3,23,6,5,9,11,4,6,6,5,8,7,8,10,5,4,8
7,9,13,45,6,8,8,8,8,8,7,5,4,5,5,5,4,4,6,15,8,14,6,4,4,4,4,19,17,16,16,16,8,6,6,15,6,7,7,4,7,3,6,7,3,18,15,6,7,9,9,5,16,9,9,9,15,6,5,3,1,18,8,15,9,7,7,9,12,9,6,6,17,6,5,18,18,18,15,15,15,11,8,11,8,6,8,7,7,28,2,0,27,17,14,17,6,6,4,4,15,15,5,7,5,6,6,6,6,7,5,5,2,8,8,8,7,5,6,4,4,4,4,5,4,2,4,8,3,4,5,4,2,2,4,6,5,3,7,3,3,4,4,18,5,17,4,7,33,8,5,4,6,5,7,7,7,9,10,16,6,8,1,2,3,3,5,6,5,5,5,12,7,6,8,2,2,4,9,12,30,3,26,26,6,6,7,7,7,11,11,8,7,11,9,10,9,10,10,9,10,10,10,6,3,36,6,6,6,5,8,8,6,4,5,13,13,13,4,4,35,9,2,4,4,7,7,10,10,8,8,8,13,13,4,6,5,6,6,6,6,6,6,4,5,6,8,5,5,8,5,5,6,6,5,8,5,5,5,6,6,2,11,10,17,14,15,15,15,6,5,5,12,5,5,8,12,7,7,7,7,7,7,7,7,5,7,6,7,6,6,6,6,6,5,5,5,5,5,14,6,6,6,6,4,6,7,8,26,8,8,4,5,6,5,7,8,5,5,5,6,6,6,5,4,4,4,10,5,9,9,9,13,5,4,24,6,5,9,11,4,6,6,6,8,8,8,11,6,4,8
32,25,27,35,26,26,26,26,25,25,25,29,29,27,29,27,29,28,23,31,25,19,23,24,25,25,24,21,27,27,26,26,25,25,25,28,24,24,24,28,24,27,24,26,28,29,22,25,25,24,25,26,30,28,28,28,18,31,30,26,27,21,30,29,25,24,25,30,24,31,28,27,31,27,28,32,18,18,28,28,29,29,28,32,24,27,25,28,28,21,27,27,0,18,27,30,26,26,26,23,18,28,24,26,25,25,25,27,27,25,26,23,26,28,28,28,28,26,26,27,27,27,23,23,24,26,26,26,26,26,28,26,26,26,27,27,26,25,29,25,26,25,26,19,24,19,27,25,27,27,24,24,25,24,26,26,26,29,28,31,26,22,28,26,25,25,28,25,24,24,24,21,23,27,26,28,28,23,28,20,25,27,21,21,23,23,22,22,22,31,31,24,28,25,24,25,24,25,25,24,25,25,29,26,26,27,23,23,23,24,24,25,24,23,24,25,25,25,25,25,26,29,27,23,23,25,25,22,26,29,29,24,20,20,25,25,23,28,27,27,26,25,27,28,25,25,25,25,25,28,25,25,26,26,26,25,25,25,25,24,24,26,28,29,18,25,26,26,26,26,25,25,32,25,24,24,30,25,25,25,25,26,26,28,26,24,24,25,24,25,25,24,25,24,24,24,24,22,24,17,26,26,26,27,29,27,23,29,21,29,29,23,23,26,24,26,26,24,24,25,25,25,27,24,27,23,24,22,25,25,25,30,25,28,27,13,24,25,27,23,23,22,27,24,25,24,25,30,23,23,25
18,13,16,37,16,16,16,16,15,15,15,20,20,18,19,18,19,19,14,23,16,10,15,16,17,16,15,12,18,18,17,17,16,16,16,20,15,15,15,18,14,18,15,17,19,23,13,16,16,15,16,17,21,19,19,19,5,22,22,18,18,12,20,19,15,14,14,20,13,21,18,18,22,17,18,23,8,8,20,19,19,19,18,22,15,18,15,19,18,19,16,17,18,0,17,20,15,16,15,13,5,18,13,16,14,14,14,16,16,14,15,12,16,17,17,17,18,15,15,16,16,16,12,12,13,16,15,15,16,16,17,16,16,16,17,16,15,15,18,15,16,15,15,4,14,3,16,14,27,17,13,14,14,14,15,15,15,19,18,23,16,12,18,16,15,15,18,15,13,13,13,10,13,16,16,18,17,12,18,10,24,17,20,20,13,13,12,12,12,21,21,13,17,14,13,14,13,14,14,14,14,14,20,15,16,30,13,13,13,14,14,14,14,13,13,15,15,15,15,15,29,19,17,13,13,15,15,12,16,19,19,14,9,9,15,15,12,17,16,17,15,15,17,17,14,14,15,15,15,17,14,14,15,15,15,14,15,15,14,14,14,16,18,18,3,15,16,16,16,15,15,14,21,14,14,13,20,14,14,14,15,15,16,18,15,13,14,14,13,14,15,14,14,14,14,14,14,12,13,3,15,15,15,16,18,16,12,18,21,18,19,13,13,15,14,15,16,14,14,14,15,15,16,13,16,13,14,12,15,14,14,19,15,17,16,16,14,14,16,13,13,12,17,13,14,14,14,20,13,13,14
16,11,12,44,15,15,15,15,13,13,11,13,14,13,13,13,13,12,12,22,9,14,13,13,14,14,13,20,22,22,22,22,10,12,12,3,13,8,8,12,8,13,8,13,13,15,16,11,10,9,9,11,9,12,12,12,15,16,18,14,17,17,11,13,9,11,11,12,12,9,12,11,9,10,12,9,18,18,2,2,2,7,16,9,10,12,11,11,12,27,14,14,27,17,0,4,14,15,14,14,17,3,14,16,10,10,10,13,13,10,11,14,15,18,18,18,13,11,11,14,14,14,14,14,15,15,14,11,15,13,13,13,14,14,13,12,11,14,15,14,14,14,15,20,16,20,14,11,36,17,14,15,14,14,14,11,11,10,19,25,14,11,15,15,13,13,14,11,15,15,15,14,15,12,12,14,13,14,19,14,37,15,29,29,14,14,13,13,13,21,21,12,13,10,9,10,9,10,10,9,10,10,20,14,14,39,14,14,14,15,12,12,13,14,15,12,12,12,16,16,39,9,15,14,14,11,10,19,20,11,11,13,15,15,16,14,14,13,12,12,14,14,13,16,13,13,13,13,13,18,16,16,14,14,11,13,13,13,13,13,13,16,20,19,19,23,23,23,23,13,13,13,22,13,12,12,22,12,13,13,12,12,12,14,12,14,12,13,12,13,14,13,13,13,13,13,13,13,15,16,11,11,11,12,14,12,13,10,29,10,10,14,14,14,15,11,12,15,15,16,13,13,12,15,15,14,15,19,13,10,10,10,12,13,15,26,12,14,12,13,14,15,12,15,13,12,13,9,14,14,10
19,14,15,46,18,18,17,17,15,16,14,16,17,15,16,15,16,15,16,25,12,17,16,16,18,17,16,23,25,25,25,25,13,15,15,6,16,11,11,15,11,15,11,16,16,18,18,13,13,11,11,13,12,15,15,15,18,18,20,17,19,20,14,16,11,13,13,15,15,12,14,14,7,13,14,7,21,20,2,2,2,10,18,12,13,14,14,14,15,30,16,17,30,20,4,0,16,17,16,16,18,4,16,18,12,12,12,14,14,12,13,16,17,19,19,19,15,12,13,16,16,16,15,15,16,17,16,13,16,15,15,15,16,16,15,14,13,15,16,15,16,16,16,22,17,21,16,12,41,19,16,17,16,15,16,13,13,11,20,27,16,12,16,17,15,15,16,12,16,16,16,16,17,14,13,15,15,16,20,15,42,16,31,31,16,16,15,15,14,22,22,14,14,11,11,11,11,11,11,11,11,11,21,16,16,42,15,15,15,17,13,14,14,16,16,13,13,13,18,18,42,11,16,16,16,12,12,21,21,13,13,15,17,17,17,16,16,15,14,14,16,16,14,18,14,14,15,15,15,19,17,17,15,16,13,14,15,15,15,14,14,18,21,21,21,24,25,25,25,15,15,15,23,15,14,14,23,14,14,14,13,13,13,15,13,15,14,14,13,15,16,15,15,15,15,15,15,15,16,18,13,13,13,14,16,14,15,12,31,12,12,16,16,15,17,13,13,17,17,17,15,15,14,16,16,16,17,21,15,11,11,12,13,14,16,28,14,16,13,15,16,16,14,16,15,14,15,11,15,16,12
10,8,10,42,10,9,9,8,6,6,4,7,7,5,7,5,7,7,8,19,6,12,9,7,8,7,7,18,18,18,18,18,5,5,4,14,7,5,5,6,5,4,5,5,5,16,13,3,4,7,7,7,15,7,6,6,14,10,9,8,6,16,10,13,7,5,5,9,9,10,8,7,17,7,7,18,16,16,15,14,15,10,12,13,5,8,5,9,8,25,6,6,26,15,14,16,0,4,7,5,14,13,6,10,6,6,6,7,7,6,6,7,5,11,11,11,6,6,6,4,4,4,6,8,6,3,3,4,3,3,5,3,3,3,3,5,5,2,6,2,3,7,7,17,6,17,4,5,36,11,7,6,5,5,5,5,5,8,12,19,5,4,5,5,2,2,4,5,6,6,6,12,9,4,4,4,4,6,12,11,37,4,26,26,7,7,7,7,7,15,15,4,8,6,6,6,6,7,7,7,6,6,13,5,3,39,9,9,9,6,4,4,2,6,5,9,9,9,5,5,37,10,4,6,6,3,3,13,13,9,9,4,12,12,5,5,7,6,6,5,5,5,5,6,3,3,4,1,1,11,6,6,5,5,5,4,1,1,1,2,2,5,13,12,17,17,17,17,17,2,2,1,15,1,2,3,15,3,3,3,3,5,5,4,5,5,3,4,3,4,5,4,4,4,4,4,4,6,5,13,5,5,5,4,5,4,7,9,27,9,9,6,6,4,6,3,4,6,6,6,4,4,7,6,3,7,6,13,2,6,6,9,9,6,3,24,2,5,5,10,6,8,7,7,4,4,4,12,9,6,6
11,9,11,44,11,10,10,9,7,7,5,6,6,3,6,3,6,5,9,19,7,13,10,7,8,8,8,19,19,19,19,19,6,6,5,15,8,6,6,5,6,5,6,6,4,18,14,4,5,8,8,5,16,8,7,7,15,7,6,6,5,17,8,14,8,6,6,7,10,8,5,5,18,6,5,18,18,17,16,15,16,10,12,11,6,6,6,7,6,26,6,6,26,16,15,17,4,0,6,9,15,13,10,8,2,2,2,3,4,4,2,9,7,10,10,10,5,3,3,5,5,5,7,8,9,5,8,5,5,4,4,4,7,7,4,4,2,8,6,6,6,6,6,19,10,18,5,4,39,9,9,10,10,9,10,2,2,6,11,18,10,8,7,7,7,7,5,2,9,9,9,13,10,2,6,5,5,7,11,12,40,7,28,28,10,10,10,10,10,13,13,7,4,7,7,7,7,7,7,7,7,7,12,10,6,42,9,9,9,10,7,7,6,10,10,10,10,10,9,9,41,6,6,7,7,5,5,12,12,6,6,8,14,14,10,10,8,4,3,4,10,10,4,8,8,8,7,6,6,9,10,10,9,9,2,8,7,6,8,6,6,8,12,11,18,16,16,16,16,6,5,5,13,5,6,8,14,7,7,7,6,2,2,3,2,9,8,8,7,9,10,9,9,9,9,9,9,10,10,15,2,2,2,2,5,2,11,5,28,5,6,10,10,9,11,5,6,9,9,10,9,9,3,9,8,7,8,12,9,6,6,7,10,5,6,26,8,10,7,12,7,10,4,10,8,8,8,9,9,7,6
7,6,13,41,4,8,8,8,8,8,9,7,7,7,7,7,7,6,5,11,7,12,3,4,4,4,4,17,13,13,13,12,8,8,7,14,6,7,6,6,6,5,6,8,5,18,13,8,8,8,8,5,16,9,9,9,13,6,7,3,3,15,7,14,8,8,8,7,10,8,6,5,17,6,5,17,16,15,15,14,14,10,4,10,8,6,9,7,6,24,3,4,26,15,14,16,7,6,0,4,16,16,5,6,6,6,6,7,7,8,5,5,2,7,7,7,7,6,6,6,6,6,4,5,5,4,6,9,5,5,7,5,3,3,6,8,6,4,9,4,5,2,3,19,5,19,6,8,38,7,6,5,6,6,7,7,7,10,9,15,7,8,3,1,4,4,7,7,5,5,5,13,7,8,9,3,3,4,8,12,41,5,28,28,6,6,7,7,7,12,12,9,8,11,10,11,10,11,11,10,11,11,11,6,5,45,6,6,6,5,10,10,8,4,5,14,14,14,4,4,44,10,3,4,4,8,8,9,9,9,9,10,14,14,4,7,5,9,7,8,7,7,8,2,6,6,10,8,8,7,5,5,6,6,6,10,6,6,6,8,8,2,10,9,19,13,13,13,13,8,7,7,13,7,7,8,14,9,9,9,9,8,8,8,8,5,7,7,7,6,7,6,6,6,6,6,6,5,6,15,7,7,7,8,6,8,8,9,28,9,9,5,5,7,5,9,10,5,5,5,7,7,7,5,4,4,4,9,7,10,10,10,14,7,6,27,8,6,11,12,4,7,7,6,10,9,10,12,6,4,9
3,5,12,40,5,4,4,3,4,3,6,7,7,6,7,7,7,7,2,15,10,10,4,1,1,2,2,16,15,14,14,14,7,5,5,15,2,9,9,6,10,4,9,4,5,18,11,7,6,10,10,7,16,10,10,10,11,8,7,7,4,13,11,15,10,6,6,11,9,12,9,9,18,9,8,18,14,14,15,15,15,13,8,13,6,9,7,10,9,23,3,4,23,13,14,16,5,9,4,0,12,14,1,8,9,9,9,9,10,9,8,3,4,9,9,9,9,9,9,8,8,8,3,4,1,6,6,7,6,7,9,7,5,5,8,8,9,6,11,6,6,6,6,15,1,14,8,8,33,9,3,1,2,2,4,9,9,11,11,17,3,5,6,4,5,5,9,9,3,3,3,9,5,8,7,6,6,3,10,9,42,7,25,25,2,2,3,3,3,15,15,5,10,8,9,8,9,9,9,9,8,8,14,3,6,40,4,4,4,2,7,7,6,1,1,11,11,11,3,2,40,12,5,4,4,6,6,10,11,11,12,6,10,10,2,3,4,10,10,10,4,3,8,6,2,3,6,5,6,9,1,1,3,3,9,6,7,7,5,6,6,4,12,11,14,13,14,14,14,6,6,6,16,6,6,4,17,5,6,6,6,10,10,9,9,2,3,3,4,3,3,3,3,3,2,2,2,1,2,11,10,10,10,8,8,8,3,11,25,11,11,1,1,3,1,6,7,2,2,2,3,3,9,3,5,4,3,10,5,9,9,13,11,9,7,23,4,2,8,8,4,5,10,4,6,5,6,15,4,4,9
