
H64186588, Carrer de DE LA SERRA LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.626141,2.295891
H67173252, Carrer de DE LA SERRA LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.626141,2.295891
H62120944, DEL PONT LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.622825,2.291999
H62120944, DEL PONT LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.622825,2.291999
H60848918, D'EMILI BOTEY GRANOLLERS 08402 BARCELONA,41.597515,2.288666
H59797100, Plaça Porxada GRANOLLERS 08402 BARCELONA,41.608160,2.287360
H59545855, EQUADOR GRANOLLERS 08402 BARCELONA,41.604556,2.295108
H63097513, ESPRONCEDA LA ROCA DEL VALLES 08430 BARCELONA,41.586419,2.327460
H64479280, ESPRONCEDA LA ROCA DEL VALLES 08430 BARCELONA,41.586419,2.327460
H64479280, ESPRONCEDA LA ROCA DEL VALLES 08430 BARCELONA,41.586419,2.327460
H63812937, EXTREMADURA LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.619462,2.297373
H62199872, FERRERIAS LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.623262,2.292264
H62205737, FERRERIAS LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.623262,2.292264
H59561100, FIGUERES GRANOLLERS 08402 BARCELONA,41.614957,2.292778
, FIGUERES GRANOLLERS 08402 BARCELONA,41.614957,2.292778
H59597856, FIGUERES GRANOLLERS 08402 BARCELONA,41.614957,2.292778
H59635128, FOMENTO GRANOLLERS 08402 BARCELONA,41.603000,2.289435
H59810119, FRANCESC MACIA GRANOLLERS 08402 BARCELONA,41.598545,2.286842
H60753878, FRANCESC MACIA GRANOLLERS 08402 BARCELONA,41.598545,2.286842
H16741027, Carrer de Francesc Ribas GRANOLLERS 08402 BARCELONA,41.613168,2.293706
H16741027, Carrer de Francesc Ribas GRANOLLERS 08402 BARCELONA,41.613168,2.293706
H66270471, FRANCESC TARAFA GRANOLLERS 08402 BARCELONA,41.612120,2.290575
H64716848, Carrer de FRANCIA CANOVELLAS 08420 BARCELONA,41.619078,2.284513
B63262877, Carrer Francia CANOVELLAS 08420 BARCELONA,41.619078,2.284513
B63262877, Carrer Francia CANOVELLAS 08420 BARCELONA,41.619078,2.284513
H59522896, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H59760165, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H62636121, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H59336271, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H59309112, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H59309112, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H60550902, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H13867486, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H61244901, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H60764586, GIRONA LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.619989,2.296770
H59900639, GIRONA LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.619989,2.296770
H61338646, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H59933069, GIRONA GRANOLLERS 08402 BARCELONA,41.614506,2.292200
H58813767, GRANADA LA ROCA DEL VALLES 08430 BARCELONA,41.611221,2.344279
H61058251, GRANADA LA ROCA DEL VALLES 08430 BARCELONA,41.611221,2.344279
H63835763, GRANADA LA ROCA DEL VALLES 08430 BARCELONA,41.611221,2.344279
H59761825, GUAYAQUIL GRANOLLERS 08402 BARCELONA,41.605355,2.287546
H60107257, HIPOLITO LÁZARO MOLLET DEL VALLES 08100 BARCELONA,41.546847,2.219624
H59637777, HOSPITAL GRANOLLERS 08402 BARCELONA,41.613825,2.295799
H63271704, Carrer de INDUSTRIA CANOVELLAS 08420 BARCELONA,41.624282,2.282542
H63272264, Carrer de INDUSTRIA CANOVELLAS 08420 BARCELONA,41.624282,2.282542
H60805140, Carrer de INDUSTRIA LA ROCA DEL VALLES 08430 BARCELONA,41.586590,2.321804
H63275192, Carrer Anglaterra CANOVELLAS 08420 BARCELONA,41.620224,2.285607
H63645261, ISAAC ALBENIZ GRANOLLERS 08402 BARCELONA,41.598275,2.289478
H64066624, ISABEL DE VILLENA GRANOLLERS 08402 BARCELONA,41.604759,2.284360
H64558661, ISABEL DE VILLENA GRANOLLERS 08402 BARCELONA,41.604759,2.284360
H60079027, ISABEL DE VILLENA GRANOLLERS 08402 BARCELONA,41.604759,2.284360
H60276524, ISABEL DE VILLENA GRANOLLERS 08402 BARCELONA,41.604759,2.284360
H65674988, JOAN COROMINES GRANOLLERS 08402 BARCELONA,41.618419,2.289461
H66007568, JOAN COROMINES GRANOLLERS 08402 BARCELONA,41.618419,2.289461
H63941991, JOAN MARAGALL LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.634123,2.300056
H63114839, JOAN MIRO LA ROCA DEL VALLES 08430 BARCELONA,41.581850,2.323596
H61950457, JOAN PEIRO MATARO 08304 BARCELONA,41.548483,2.432872
H61759361, JOAN PERE FONTANELLA GRANOLLERS 08402 BARCELONA,41.605301,2.284323
H59898882, JOANOT MARTORELL GRANOLLERS 08402 BARCELONA,41.605964,2.275441
H59918664, JOSEP CARNER GRANOLLERS 08402 BARCELONA,41.606993,2.296092
H59746503, JOSEP I UMBERT I VENTURA GRANOLLERS 08402 BARCELONA,41.603748,2.293463
H67032383, JOSEP IRLA I BOSCH GRANOLLERS 08402 BARCELONA,41.610227,2.289397
H67032383, JOSEP IRLA I BOSCH GRANOLLERS 08402 BARCELONA,41.610227,2.289397
H62281803, JUAN DE LA CIERVA GRANOLLERS 08402 BARCELONA,41.614864,2.293547
, JULES VERNE GRANOLLERS 08402 BARCELONA,41.621089,2.288497
H59761353, JULIA CENTELLES GRANOLLERS 08402 BARCELONA,41.600059,2.288392
H59811711, JULIÀ CENTELLES GRANOLLERS 08402 BARCELONA,41.600059,2.288392
H59593723, JULIA CENTELLES GRANOLLERS 08402 BARCELONA,41.600059,2.288392
H63916191, Carrer de LA FABRICA PARETS DEL VALLES 08150 BARCELONA,41.573957,2.233629
, LA GARROTXA GRANOLLERS 08402 BARCELONA,41.591306,2.288251
H59983197, Carrer de LLEDONER GRANOLLERS 08402 BARCELONA,41.617145,2.289614
37590565D, LLUIS GAUSACHS PONT CANOVELLAS 08420 BARCELONA,41.616606,2.283606
H62182258, LLUIS VIVES GRANOLLERS 08402 BARCELONA,41.609364,2.295976
H61795316, LLUIS VIVES GRANOLLERS 08402 BARCELONA,41.609364,2.295976
H62282595, LOPEZ DE VEGA GRANOLLERS 08402 BARCELONA,41.616126,2.292696
H61892329, LOPEZ DE VEGA LA ROCA DEL VALLES 08430 BARCELONA,41.582920,2.325945
H60629235, Carrer de MAJOR MONTORNES DEL VALLES 08170 BARCELONA,41.541741,2.268018
H59547000, MANUEL CORNELLA GRANOLLERS 08402 BARCELONA,41.615217,2.295380
H59618355, MARAGALL BADALONA 08912 BARCELONA,41.449402,2.241494
H61885067, Carrer de MARAGALL BADALONA 08912 BARCELONA,41.449402,2.241494
H60988243, MARE DE DEU DE MONTSERRAT GRANOLLERS 08402 BARCELONA,41.600496,2.284939
H60988243, MARE DE DEU DE MONTSERRAT GRANOLLERS 08402 BARCELONA,41.600496,2.284939
H59760470, MARE DE DEU DE MONTSERRAT GRANOLLERS 08402 BARCELONA,41.600496,2.284939
H59760470, MARE DE DEU DE MONTSERRAT GRANOLLERS 08402 BARCELONA,41.600496,2.284939
H59760470, MARE DE DEU DE MONTSERRAT GRANOLLERS 08402 BARCELONA,41.600496,2.284939
H42728485, MARE DE DEU DEL PILAR CARDEDEU 08440 BARCELONA,41.638568,2.361573
H42728485, MARE DE DEU DEL PILAR CARDEDEU 08440 BARCELONA,41.638568,2.361573
H65223216, MARIA PALAU GRANOLLERS 08402 BARCELONA,41.613460,2.279296
H65900904, Carrer Mas Colomé LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.625831,2.296724
, MAS ESTAPER GRANOLLERS 08402 BARCELONA,41.614521,2.274945
H59594127, MAS ESTAPER GRANOLLERS 08402 BARCELONA,41.614521,2.274945
H59595637, MAS ESTAPER GRANOLLERS 08402 BARCELONA,41.614521,2.274945
, MAS ESTAPER GRANOLLERS 08402 BARCELONA,41.614521,2.274945
H59714873, MAS ESTAPER GRANOLLERS 08402 BARCELONA,41.614521,2.274945
H59594721, MAS GILI GRANOLLERS 08402 BARCELONA,41.614093,2.275326
H59594267, MAS GILI GRANOLLERS 08402 BARCELONA,41.614093,2.275326
H59596338, MAS LLEDO GRANOLLERS 08402 BARCELONA,41.613935,2.274352
H59593772, MAS LLEDO GRANOLLERS 08402 BARCELONA,41.613935,2.274352
H60693256, MATERNITAT D'ELNA CARDEDEU 08440 BARCELONA,41.636026,2.363191
H65486219, MENENDEZ PELAYO GRANOLLERS 08402 BARCELONA,41.606209,2.284088
H63808398, MINETES GRANOLLERS 08402 BARCELONA,41.612249,2.291470
H59642629, MONTSENY L'HOSPITALET DEL LLOBREGAT 08902 BARCELONA,41.370875,2.120993
H65809493, MONTSERRAT ROIG GRANOLLERS 08402 BARCELONA,41.593695,2.287839
H65809493, MONTSERRAT ROIG GRANOLLERS 08402 BARCELONA,41.593695,2.287839
H65809493, MONTSERRAT ROIG GRANOLLERS 08402 BARCELONA,41.593695,2.287839
H60288743, MURALLA GRANOLLERS 08402 BARCELONA,41.612043,2.291517
H59856278, NARCIS MONTURIOL GRANOLLERS 08402 BARCELONA,41.614283,2.281794
H59507566, NARCIS MONTURIOL GRANOLLERS 08402 BARCELONA,41.614283,2.281794
H61011011, NARCIS MONTURIOL GRANOLLERS 08402 BARCELONA,41.614283,2.281794
H59508093, Carrer de NAVARRA GRANOLLERS 08402 BARCELONA,41.603986,2.284978
H06789937, Carrer de NAVARRA GRANOLLERS 08402 BARCELONA,41.603986,2.284978
H59695346, Carrer de PAISOS CATALANS LLIÇA D'AMUNT 08186 BARCELONA,41.635743,2.218137
H59695346, Carrer de PAISOS CATALANS LLIÇA D'AMUNT 08186 BARCELONA,41.635743,2.218137
H59695346, Carrer de PAISOS CATALANS LLIÇA D'AMUNT 08186 BARCELONA,41.635743,2.218137
H05318506, PALAUDARIES GRANOLLERS 08402 BARCELONA,41.603722,2.288782
H59428318, PALAUDARIES GRANOLLERS 08402 BARCELONA,41.603722,2.288782
falta_id1, PARIS L'HOSPITALET DEL LLOBREGAT 08005 BARCELONA,41.372629,2.120562
H66348194, Passatge de la Solidaritat VILANOVA DEL VALLES 08410 BARCELONA,41.543962,2.261513
H64137672, PASAJE SUI LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.637791,2.296384
H59596007, Passeig de la Muntanya GRANOLLERS 08402 BARCELONA,41.609191,2.293608
H59593939, Passeig de la Muntanya GRANOLLERS 08402 BARCELONA,41.609191,2.293608
H64716905, PASEO DE LA RIBERA CANOVELLAS 08420 BARCELONA,41.622409,2.285988
H63110878, PASEO DE LA RIBERA CANOVELLAS 08420 BARCELONA,41.622409,2.285988
H63375513, PASSEIG CENTENARI VILANOVA DEL VALLES 08410 BARCELONA,41.553053,2.287720
H63835763, PASSEIG DEL TORRENT LA ROCA DEL VALLES 08430 BARCELONA,41.602365,2.352625
H62343629, PASSEIG TIL·LERS LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.632267,2.299082
H62343629, PASSEIG TIL·LERS LAS FRANQUESAS DEL VALLES 08520 BARCELONA,41.632267,2.299082
H59898882, PAU CARBO I ROCA GRANOLLERS 08402 BARCELONA,41.611380,2.277587
H58952052, PEDRA DEL DIABLE PARETS DEL VALLES 08150 BARCELONA,41.567711,2.226847
H61994760, PEDRA DEL DIABLE PARETS DEL VALLES 08150 BARCELONA,41.567711,2.226847
H60438470, PEP VENTURA GRANOLLERS 08402 BARCELONA,41.600961,2.289167
H60720034, PIUS XII GRANOLLERS 08402 BARCELONA,41.604847,2.281559
H65424889, PLA DE BAIX GRANOLLERS 08402 BARCELONA,41.594930,2.288098
H60143930, PLAÇA CAN MONIC GRANOLLERS 08402 BARCELONA,41.621619,2.294670
H59760439, PLAÇA CAN MONIC GRANOLLERS 08402 BARCELONA,41.621619,2.294670
H58925231, PLAÇA CAN MONIC GRANOLLERS 08402 BARCELONA,41.621619,2.294670
H60270352, PLAÇA DE LES HORTES GRANOLLERS 08402 BARCELONA,41.605483,2.283058
H61104782, PLAÇA DE LES HORTES GRANOLLERS 08402 BARCELONA,41.605483,2.283058
H59934810, PLAÇA JAUME I EL CONQUERIDOR GRANOLLERS 08402 BARCELONA,41.618583,2.292523
H64079445, PLAÇA VALLDERIOLF LA ROCA DEL VALLES 08430 BARCELONA,41.601488,2.299394
H59884247, PLAZA CASERNA GRANOLLERS 08402 BARCELONA,41.608965,2.285961
H61599288, PONENT GRANOLLERS 08402 BARCELONA,41.611953,2.286720
H61406567, PONENT CANOVELLAS 08420 BARCELONA,41.611953,2.286720
H63056907, PONENT GRANOLLERS 08402 BARCELONA,41.611953,2.286720
H63056931, PONENT GRANOLLERS 08402 BARCELONA,41.611953,2.286720
H59879650, PRAT DE LA RIBA LA ROCA DEL VALLES 08430 BARCELONA,41.587823,2.323873
H60447604, Carrer Primer Marquès Franqueses GRANOLLERS 08402 BARCELONA,41.620021,2.292398
H60447604, Carrer Primer Marquès Franqueses GRANOLLERS 08402 BARCELONA,41.620021,2.292398
H59449587, PRINCEP DE VIANA GRANOLLERS 08402 BARCELONA,41.606154,2.286300
H59449587, PRINCEP DE VIANA GRANOLLERS 08402 BARCELONA,41.606154,2.286300
H60266087, PRINCESA GRANOLLERS 08402 BARCELONA,41.605288,2.284324
H60205564, PRINCESA GRANOLLERS 08402 BARCELONA,41.605288,2.284324
H59047225, PUIG I PERUCHO GRANOLLERS 08402 BARCELONA,41.621620,2.294121
H60971686, PUIGGRACIOS GRANOLLERS 08402 BARCELONA,41.614158,2.280954
H59481515, RAFAEL DE CASANOVA GRANOLLERS 08402 BARCELONA,41.612276,2.285824
H59597369, RAFAEL DE CASANOVA GRANOLLERS 08402 BARCELONA,41.612276,2.285824
H59481499, RAFAEL DE CASANOVA GRANOLLERS 08402 BARCELONA,41.612276,2.285824
H59737148, RAFAEL DE CASANOVA GRANOLLERS 08402 BARCELONA,41.612276,2.285824
H59749226, RAFAEL DE CASANOVA GRANOLLERS 08402 BARCELONA,41.612276,2.285824
H62221973, RAMBLA JOSEP TARRADELLAS GRANOLLERS 08402 BARCELONA,41.605624,2.291596
H62234281, RAMBLA MESTRE TORRENT LA ROCA DEL VALLES 08430 BARCELONA,41.584296,2.324561
H62545306, RAMBLA MESTRE TORRENT LA ROCA DEL VALLES 08430 BARCELONA,41.584296,2.324561
H62598354, RAMBLA NOVA MOLLET DEL VALLES 08100 BARCELONA,41.539732,2.209925
H60901022, RAMBLA VALLROMANES VALLROMANES 08188 BARCELONA,41.532179,2.296010
, RAMBLA VALLROMANES VALLROMANES 08188 BARCELONA,41.532179,2.296010
, RAMBLA VALLROMANES VALLROMANES 08188 BARCELONA,41.532179,2.296010
, RAMBLA VALLROMANES VALLROMANES 08188 BARCELONA,41.532179,2.296010
H63056998, RAMON BERENGUER III GRANOLLERS 08402 BARCELONA,41.614632,2.288893
H64484249, RAMON LLULL GRANOLLERS 08402 BARCELONA,41.614011,2.287532
H61224770, RAMON LLULL GRANOLLERS 08402 BARCELONA,41.614011,2.287532
H60003381, RAMON LLULL CARDEDEU 08440 BARCELONA,41.641675,2.360405
H63056840, RAMON LLULL GRANOLLERS 08402 BARCELONA,41.614011,2.287532
H60285558, RAMON LLULL GRANOLLERS 08402 BARCELONA,41.614011,2.287532
H67917658, REC GRANOLLERS 08402 BARCELONA,41.609996,2.284705
H62032602, REI EN JAUME CARDEDEU 08440 BARCELONA,41.637730,2.371188
H62401823, RIERA CANOVELLAS 08420 BARCELONA,41.618406,2.284390
H65252819, RIERA CANOVELLAS 08420 BARCELONA,41.618406,2.284390
H59564104, RIERA CANOVELLAS 08420 BARCELONA,41.618406,2.284390
, RIERA CANOVELLAS 08420 BARCELONA,41.618406,2.284390
, RIPOLLES GRANOLLERS 08402 BARCELONA,41.618473,2.288879
, RIPOLLES GRANOLLERS 08402 BARCELONA,41.618473,2.288879
H61115499, RIPOLLES GRANOLLERS 08402 BARCELONA,41.618473,2.288879
, RIPOLLES GRANOLLERS 08402 BARCELONA,41.618473,2.288879
H59771535, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H59734863, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H58898743, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H59328849, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H60416740, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H60416773, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H59470203, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H59450791, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H59439406, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H59595603, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H59328831, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H59546978, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H65857278, ROGER DE FLOR GRANOLLERS 08402 BARCELONA,41.606544,2.283153
H59760330, ROGER DE LLURIA GRANOLLERS 08402 BARCELONA,41.603370,2.282944
47814385F, ROGER DE LLURIA MOLLET DEL VALLES 08100 BARCELONA,41.541925,2.216679
H67311670, ROSSELLO GRANOLLERS 08402 BARCELONA,41.617024,2.296914
H67311670, ROSSELLO GRANOLLERS 08402 BARCELONA,41.617024,2.296914
H67311670, ROSSELLO GRANOLLERS 08402 BARCELONA,41.617024,2.296914
H60498003, ROSSELLO GRANOLLERS 08402 BARCELONA,41.617024,2.296914
